Customer_ID,Age,Loan_Type,Loan_Amount,Repayment_Status,Review,Sentiment_Score,Sentiment_Label
949,18,Business,9583,Paid,Great customer support and low-interest rates.,0.8,Positive
950,22,Auto,43714,Paid,"Terrible experience, they rejected my loan without proper reason.",-0.5,Negative
951,58,Home,44896,Paid,Great customer support and low-interest rates.,0.8,Positive
952,29,Personal,16889,Paid,Great customer support and low-interest rates.,0.8,Positive
953,43,Business,32413,Paid,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
954,63,Personal,17275,Paid,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
955,51,Auto,7461,Defaulted,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
956,66,Personal,19291,Defaulted,"Terrible experience, they rejected my loan without proper reason.",-0.5,Negative
957,31,Personal,16435,Paid,Great customer support and low-interest rates.,0.8,Positive
958,43,Business,32935,Paid,The service was excellent and the loan process was smooth and fast.,0.5333333333333333,Positive
959,62,Home,38453,Paid,"Unsatisfactory experience, I faced many issues with the application.",0.5,Positive
960,44,Personal,23544,Paid,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
961,26,Home,17258,Paid,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
962,43,Auto,35841,Defaulted,"Very friendly staff, but the process took too long.",0.21875000000000003,Positive
963,64,Personal,15736,Defaulted,Great customer support and low-interest rates.,0.8,Positive
964,39,Business,42643,Paid,Great customer support and low-interest rates.,0.8,Positive
965,64,Auto,48950,Paid,"Terrible experience, they rejected my loan without proper reason.",-0.5,Negative
966,47,Auto,39964,Paid,"Terrible experience, they rejected my loan without proper reason.",-0.5,Negative
967,60,Business,33044,Paid,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
968,65,Personal,44933,Paid,Great customer support and low-interest rates.,0.8,Positive
969,34,Personal,20997,Paid,The service was excellent and the loan process was smooth and fast.,0.5333333333333333,Positive
970,43,Auto,19215,Paid,"Unsatisfactory experience, I faced many issues with the application.",0.5,Positive
971,53,Personal,38069,Paid,Great customer support and low-interest rates.,0.8,Positive
972,18,Home,28911,Paid,"Very friendly staff, but the process took too long.",0.21875000000000003,Positive
973,25,Business,22030,Defaulted,Great customer support and low-interest rates.,0.8,Positive
974,66,Home,34334,Paid,The interest rates are high compared to other banks.,0.0175,Positive
975,52,Personal,19571,Paid,"Terrible experience, they rejected my loan without proper reason.",-0.5,Negative
976,69,Auto,47719,Paid,"Very friendly staff, but the process took too long.",0.21875000000000003,Positive
977,32,Business,33927,Paid,"Unsatisfactory experience, I faced many issues with the application.",0.5,Positive
978,64,Personal,25714,Paid,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
979,39,Personal,48541,Paid,"Very friendly staff, but the process took too long.",0.21875000000000003,Positive
980,31,Auto,28387,Defaulted,Great customer support and low-interest rates.,0.8,Positive
981,43,Auto,33444,Paid,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
982,45,Home,24921,Defaulted,Great customer support and low-interest rates.,0.8,Positive
983,40,Business,18057,Paid,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
984,31,Business,29858,Paid,"Unsatisfactory experience, I faced many issues with the application.",0.5,Positive
985,41,Auto,49638,Paid,"Terrible experience, they rejected my loan without proper reason.",-0.5,Negative
986,19,Home,31062,Paid,"Unsatisfactory experience, I faced many issues with the application.",0.5,Positive
987,62,Business,41850,Paid,The interest rates are high compared to other banks.,0.0175,Positive
988,43,Auto,25567,Paid,The service was excellent and the loan process was smooth and fast.,0.5333333333333333,Positive
989,31,Personal,34739,Paid,"Terrible experience, they rejected my loan without proper reason.",-0.5,Negative
990,68,Business,48285,Defaulted,"Unsatisfactory experience, I faced many issues with the application.",0.5,Positive
991,24,Home,8754,Defaulted,The interest rates are high compared to other banks.,0.0175,Positive
992,20,Home,32044,Defaulted,The service was excellent and the loan process was smooth and fast.,0.5333333333333333,Positive
993,64,Home,6724,Paid,The interest rates are high compared to other banks.,0.0175,Positive
994,40,Personal,6376,Paid,Great customer support and low-interest rates.,0.8,Positive
995,63,Business,13706,Paid,Great customer support and low-interest rates.,0.8,Positive
996,60,Business,13894,Paid,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
997,64,Personal,23037,Paid,"Terrible experience, they rejected my loan without proper reason.",-0.5,Negative
998,62,Business,23450,Paid,Great customer support and low-interest rates.,0.8,Positive
999,35,Personal,21406,Paid,"Very friendly staff, but the process took too long.",0.21875000000000003,Positive
1000,55,Personal,34725,Paid,The interest rates are high compared to other banks.,0.0175,Positive
